,fromPlaceName,toPlaceName,date,duration,interval
227913,Mologno,San Michele,10-01-2023,86,60-120
227937,Mologno,San Michele,10-04-2023,56,30-60
227961,Mologno,San Michele,09-07-2023,56,30-60
228009,Mologno,Sant'Anastasio,10-01-2023,105,60-120
228033,Mologno,Sant'Anastasio,10-04-2023,80,60-120
228057,Mologno,Sant'Anastasio,09-07-2023,80,60-120
228133,Mologno,Vergnano,10-04-2023,88,60-120
228139,Mologno,Vergnano,10-04-2023,86,60-120
228235,Mologno,Pieve Fosciana,10-04-2023,134,120+
228297,Mologno,San Romano in Garfagnana,10-01-2023,95,60-120
228331,Mologno,San Romano in Garfagnana,10-04-2023,57,30-60
228345,Mologno,San Romano in Garfagnana,09-07-2023,67,60-120
228349,Mologno,San Romano in Garfagnana,09-07-2023,73,60-120
228421,Mologno,Sillano Giuncugnano,10-04-2023,90,60-120
228427,Mologno,Sillano Giuncugnano,10-04-2023,91,60-120
228521,Mologno,Villa Collemandina,10-04-2023,120,120+
228597,Mologno,Bagni di Lucca,10-01-2023,52,30-60
228618,Mologno,Bagni di Lucca,10-04-2023,38,30-60
228619,Mologno,Bagni di Lucca,10-04-2023,44,30-60
228786,Mologno,Albiano,10-01-2023,68,60-120
228805,Mologno,Albiano,10-04-2023,35,30-60
228811,Mologno,Albiano,10-04-2023,34,30-60
228834,Mologno,Albiano,09-07-2023,69,60-120
228882,Mologno,Castelvecchio Pascoli,10-01-2023,41,30-60
228899,Mologno,Castelvecchio Pascoli,10-04-2023,12,0-30
228906,Mologno,Castelvecchio Pascoli,10-04-2023,18,0-30
228930,Mologno,Castelvecchio Pascoli,09-07-2023,42,30-60
228981,Mologno,Filecchio,10-01-2023,48,30-60
228986,Mologno,Filecchio,10-04-2023,26,0-30
229004,Mologno,Filecchio,10-04-2023,23,0-30
229028,Mologno,Filecchio,09-07-2023,48,30-60
229029,Mologno,Filecchio,09-07-2023,47,30-60
229077,Mologno,Fornaci di Barga,10-01-2023,19,0-30
229089,Mologno,Fornaci di Barga,10-04-2023,42,30-60
229124,Mologno,Fornaci di Barga,09-07-2023,19,0-30
229125,Mologno,Fornaci di Barga,09-07-2023,18,0-30
229173,Mologno,Loppia,10-01-2023,38,30-60
229179,Mologno,Loppia,10-04-2023,27,0-30
229188,Mologno,Loppia,10-04-2023,31,30-60
229189,Mologno,Loppia,10-04-2023,23,0-30
229220,Mologno,Loppia,09-07-2023,38,30-60
229221,Mologno,Loppia,09-07-2023,37,30-60
229269,Mologno,Ponte all'Ania,10-01-2023,32,30-60
229284,Mologno,Ponte all'Ania,10-04-2023,12,0-30
229316,Mologno,Ponte all'Ania,09-07-2023,32,30-60
229317,Mologno,Ponte all'Ania,09-07-2023,31,30-60
229468,Mologno,San Pietro in Campo,10-04-2023,12,0-30
229476,Mologno,San Pietro in Campo,10-04-2023,26,0-30
229478,Mologno,San Pietro in Campo,10-04-2023,8,0-30
229484,Mologno,San Pietro in Campo,10-04-2023,13,0-30
229578,Mologno,Sommocolonia,10-04-2023,52,30-60
229579,Mologno,Sommocolonia,10-04-2023,53,30-60
229674,Mologno,Tiglio,10-04-2023,51,30-60
229675,Mologno,Tiglio,10-04-2023,57,30-60
229749,Mologno,Borgo a Mozzano,10-01-2023,39,30-60
229775,Mologno,Borgo a Mozzano,10-04-2023,49,30-60
229787,Mologno,Borgo a Mozzano,09-07-2023,36,30-60
229960,Mologno,Pescaglia,10-04-2023,166,120+
230037,Mologno,Lucca,10-01-2023,69,60-120
230052,Mologno,Lucca,10-04-2023,69,60-120
230054,Mologno,Lucca,10-04-2023,63,60-120
230078,Mologno,Lucca,09-07-2023,63,60-120
230112,Ponte all'Ania,Camporgiano,10-01-2023,61,60-120
230145,Ponte all'Ania,Camporgiano,10-04-2023,59,30-60
230169,Ponte all'Ania,Camporgiano,09-07-2023,59,30-60
230173,Ponte all'Ania,Camporgiano,09-07-2023,65,60-120
230174,Ponte all'Ania,Camporgiano,09-07-2023,61,60-120
230324,Ponte all'Ania,Castelnuovo di Garfagnana,10-01-2023,56,30-60
230337,Ponte all'Ania,Castelnuovo di Garfagnana,10-04-2023,54,30-60
230347,Ponte all'Ania,Castelnuovo di Garfagnana,10-04-2023,49,30-60
230361,Ponte all'Ania,Castelnuovo di Garfagnana,09-07-2023,56,30-60
230365,Ponte all'Ania,Castelnuovo di Garfagnana,09-07-2023,57,30-60
230433,Ponte all'Ania,Palleroso,10-04-2023,83,60-120
230443,Ponte all'Ania,Palleroso,10-04-2023,73,60-120
230529,Ponte all'Ania,Monterotondo,10-04-2023,70,60-120
230539,Ponte all'Ania,Monterotondo,10-04-2023,64,60-120
230617,Ponte all'Ania,Antisciana,10-04-2023,57,30-60
230625,Ponte all'Ania,Antisciana,10-04-2023,61,60-120
230633,Ponte all'Ania,Antisciana,10-04-2023,58,30-60
230634,Ponte all'Ania,Antisciana,10-04-2023,62,60-120
230635,Ponte all'Ania,Antisciana,10-04-2023,69,60-120
230714,Ponte all'Ania,Gragnanella,10-04-2023,85,60-120
230715,Ponte all'Ania,Gragnanella,10-04-2023,81,60-120
230721,Ponte all'Ania,Gragnanella,10-04-2023,69,60-120
230730,Ponte all'Ania,Gragnanella,10-04-2023,75,60-120
230731,Ponte all'Ania,Gragnanella,10-04-2023,84,60-120
230826,Ponte all'Ania,Cerretoli,10-04-2023,76,60-120
230905,Ponte all'Ania,Colle,10-04-2023,87,60-120
230906,Ponte all'Ania,Colle,10-04-2023,103,60-120
230907,Ponte all'Ania,Colle,10-04-2023,102,60-120
230913,Ponte all'Ania,Colle,10-04-2023,90,60-120
231096,Ponte all'Ania,Rontano,10-04-2023,119,60-120
231113,Ponte all'Ania,Rontano,10-04-2023,105,60-120
231193,Ponte all'Ania,Castiglione di Garfagnana,10-04-2023,109,60-120
231290,Ponte all'Ania,Fabbriche di Vergemoli,10-04-2023,66,60-120
231308,Ponte all'Ania,Fabbriche di Vergemoli,10-04-2023,60,60-120
231364,Ponte all'Ania,Fosciandora,10-01-2023,170,120+
231380,Ponte all'Ania,Fosciandora,10-01-2023,90,60-120
231392,Ponte all'Ania,Fosciandora,10-04-2023,62,60-120
231393,Ponte all'Ania,Fosciandora,10-04-2023,69,60-120
231403,Ponte all'Ania,Fosciandora,10-04-2023,58,30-60
231488,Ponte all'Ania,Gallicano,10-04-2023,32,30-60
231489,Ponte all'Ania,Gallicano,10-04-2023,42,30-60
231499,Ponte all'Ania,Gallicano,10-04-2023,24,0-30
231503,Ponte all'Ania,Gallicano,10-04-2023,67,60-120
231587,Ponte all'Ania,Minucciano,10-04-2023,129,120+
231588,Ponte all'Ania,Minucciano,10-04-2023,117,60-120
231691,Ponte all'Ania,Molazzana,10-04-2023,68,60-120
231744,Ponte all'Ania,Piazza al Serchio,10-01-2023,65,60-120
231753,Ponte all'Ania,Piazza al Serchio,10-01-2023,81,60-120
231773,Ponte all'Ania,Piazza al Serchio,10-04-2023,63,60-120
231777,Ponte all'Ania,Piazza al Serchio,10-04-2023,67,60-120
231780,Ponte all'Ania,Piazza al Serchio,10-04-2023,74,60-120
231781,Ponte all'Ania,Piazza al Serchio,10-04-2023,69,60-120
231797,Ponte all'Ania,Piazza al Serchio,09-07-2023,63,60-120
231801,Ponte all'Ania,Piazza al Serchio,09-07-2023,67,60-120
231803,Ponte all'Ania,Piazza al Serchio,09-07-2023,65,60-120
231877,Ponte all'Ania,Borsigliana,10-04-2023,91,60-120
231883,Ponte all'Ania,Borsigliana,10-04-2023,125,120+
231978,Ponte all'Ania,Cogna,10-04-2023,111,60-120
231979,Ponte all'Ania,Cogna,10-04-2023,120,120+
232032,Ponte all'Ania,Colognola,10-01-2023,87,60-120
232041,Ponte all'Ania,Colognola,10-01-2023,104,60-120
232061,Ponte all'Ania,Colognola,10-04-2023,85,60-120
232065,Ponte all'Ania,Colognola,10-04-2023,89,60-120
232068,Ponte all'Ania,Colognola,10-04-2023,97,60-120
232085,Ponte all'Ania,Colognola,09-07-2023,85,60-120
232089,Ponte all'Ania,Colognola,09-07-2023,89,60-120
232091,Ponte all'Ania,Colognola,09-07-2023,87,60-120
232128,Ponte all'Ania,Cortia,10-01-2023,98,60-120
232137,Ponte all'Ania,Cortia,10-01-2023,115,60-120
232156,Ponte all'Ania,Cortia,10-04-2023,94,60-120
232157,Ponte all'Ania,Cortia,10-04-2023,96,60-120
232164,Ponte all'Ania,Cortia,10-04-2023,107,60-120
232181,Ponte all'Ania,Cortia,09-07-2023,96,60-120
232185,Ponte all'Ania,Cortia,09-07-2023,100,60-120
232187,Ponte all'Ania,Cortia,09-07-2023,98,60-120
232224,Ponte all'Ania,Gragnana,10-01-2023,95,60-120
232233,Ponte all'Ania,Gragnana,10-01-2023,112,60-120
232253,Ponte all'Ania,Gragnana,10-04-2023,93,60-120
232257,Ponte all'Ania,Gragnana,10-04-2023,97,60-120
232260,Ponte all'Ania,Gragnana,10-04-2023,105,60-120
232277,Ponte all'Ania,Gragnana,09-07-2023,93,60-120
232281,Ponte all'Ania,Gragnana,09-07-2023,97,60-120
232283,Ponte all'Ania,Gragnana,09-07-2023,95,60-120
232357,Ponte all'Ania,Livignano,10-04-2023,86,60-120
232363,Ponte all'Ania,Livignano,10-04-2023,120,120+
232416,Ponte all'Ania,Nicciano,10-01-2023,92,60-120
232425,Ponte all'Ania,Nicciano,10-01-2023,108,60-120
232445,Ponte all'Ania,Nicciano,10-04-2023,90,60-120
232452,Ponte all'Ania,Nicciano,10-04-2023,101,60-120
232469,Ponte all'Ania,Nicciano,09-07-2023,90,60-120
232473,Ponte all'Ania,Nicciano,09-07-2023,94,60-120
232475,Ponte all'Ania,Nicciano,09-07-2023,92,60-120
232532,Ponte all'Ania,Petrognano,10-01-2023,89,60-120
232537,Ponte all'Ania,Petrognano,10-04-2023,68,60-120
232565,Ponte all'Ania,Petrognano,09-07-2023,88,60-120
232569,Ponte all'Ania,Petrognano,09-07-2023,92,60-120
232571,Ponte all'Ania,Petrognano,09-07-2023,90,60-120
232641,Ponte all'Ania,Petrognola,10-04-2023,118,60-120
232704,Ponte all'Ania,San Donnino,10-01-2023,80,60-120
232713,Ponte all'Ania,San Donnino,10-01-2023,86,60-120
232733,Ponte all'Ania,San Donnino,10-04-2023,78,60-120
232737,Ponte all'Ania,San Donnino,10-04-2023,82,60-120
232757,Ponte all'Ania,San Donnino,09-07-2023,78,60-120
232761,Ponte all'Ania,San Donnino,09-07-2023,82,60-120
232763,Ponte all'Ania,San Donnino,09-07-2023,80,60-120
232800,Ponte all'Ania,San Michele,10-01-2023,77,60-120
232809,Ponte all'Ania,San Michele,10-01-2023,94,60-120
232829,Ponte all'Ania,San Michele,10-04-2023,75,60-120
232833,Ponte all'Ania,San Michele,10-04-2023,79,60-120
232836,Ponte all'Ania,San Michele,10-04-2023,87,60-120
232837,Ponte all'Ania,San Michele,10-04-2023,81,60-120
232853,Ponte all'Ania,San Michele,09-07-2023,75,60-120
232857,Ponte all'Ania,San Michele,09-07-2023,79,60-120
232859,Ponte all'Ania,San Michele,09-07-2023,77,60-120
232896,Ponte all'Ania,Sant'Anastasio,10-01-2023,101,60-120
232905,Ponte all'Ania,Sant'Anastasio,10-01-2023,113,60-120
232924,Ponte all'Ania,Sant'Anastasio,10-04-2023,98,60-120
232925,Ponte all'Ania,Sant'Anastasio,10-04-2023,99,60-120
232929,Ponte all'Ania,Sant'Anastasio,10-04-2023,103,60-120
232932,Ponte all'Ania,Sant'Anastasio,10-04-2023,106,60-120
232933,Ponte all'Ania,Sant'Anastasio,10-04-2023,105,60-120
232949,Ponte all'Ania,Sant'Anastasio,09-07-2023,99,60-120
232953,Ponte all'Ania,Sant'Anastasio,09-07-2023,103,60-120
232955,Ponte all'Ania,Sant'Anastasio,09-07-2023,101,60-120
233029,Ponte all'Ania,Vergnano,10-04-2023,105,60-120
233035,Ponte all'Ania,Vergnano,10-04-2023,109,60-120
233184,Ponte all'Ania,San Romano in Garfagnana,10-01-2023,92,60-120
233193,Ponte all'Ania,San Romano in Garfagnana,10-01-2023,103,60-120
233217,Ponte all'Ania,San Romano in Garfagnana,10-04-2023,90,60-120
233227,Ponte all'Ania,San Romano in Garfagnana,10-04-2023,73,60-120
233241,Ponte all'Ania,San Romano in Garfagnana,09-07-2023,90,60-120
233245,Ponte all'Ania,San Romano in Garfagnana,09-07-2023,96,60-120
233246,Ponte all'Ania,San Romano in Garfagnana,09-07-2023,92,60-120
233317,Ponte all'Ania,Sillano Giuncugnano,10-04-2023,113,60-120
233323,Ponte all'Ania,Sillano Giuncugnano,10-04-2023,114,60-120
233419,Ponte all'Ania,Villa Collemandina,10-04-2023,98,60-120
233514,Ponte all'Ania,Bagni di Lucca,10-04-2023,37,30-60
233515,Ponte all'Ania,Bagni di Lucca,10-04-2023,49,30-60
233600,Ponte all'Ania,Barga,10-04-2023,64,60-120
233697,Ponte all'Ania,Albiano,10-04-2023,76,60-120
233778,Ponte all'Ania,Castelvecchio Pascoli,10-01-2023,63,60-120
233787,Ponte all'Ania,Castelvecchio Pascoli,10-04-2023,31,30-60
233793,Ponte all'Ania,Castelvecchio Pascoli,10-04-2023,49,30-60
233826,Ponte all'Ania,Castelvecchio Pascoli,09-07-2023,64,60-120
233827,Ponte all'Ania,Castelvecchio Pascoli,09-07-2023,67,60-120
233883,Ponte all'Ania,Filecchio,10-04-2023,21,0-30
233893,Ponte all'Ania,Filecchio,10-04-2023,16,0-30
233894,Ponte all'Ania,Filecchio,10-04-2023,14,0-30
234085,Ponte all'Ania,Loppia,10-04-2023,24,0-30
234091,Ponte all'Ania,Loppia,10-04-2023,15,0-30
234092,Ponte all'Ania,Loppia,10-04-2023,20,0-30
234153,Ponte all'Ania,Mologno,10-01-2023,54,30-60
234176,Ponte all'Ania,Mologno,10-04-2023,28,0-30
234177,Ponte all'Ania,Mologno,10-04-2023,30,30-60
234282,Ponte all'Ania,Renaio,10-04-2023,90,60-120
234345,Ponte all'Ania,San Pietro in Campo,10-01-2023,63,60-120
234369,Ponte all'Ania,San Pietro in Campo,10-04-2023,50,30-60
234379,Ponte all'Ania,San Pietro in Campo,10-04-2023,29,0-30
234459,Ponte all'Ania,Sommocolonia,10-04-2023,64,60-120
234469,Ponte all'Ania,Sommocolonia,10-04-2023,86,60-120
234565,Ponte all'Ania,Tiglio,10-04-2023,68,60-120
234645,Ponte all'Ania,Borgo a Mozzano,10-01-2023,46,30-60
234660,Ponte all'Ania,Borgo a Mozzano,10-04-2023,44,30-60
234671,Ponte all'Ania,Borgo a Mozzano,10-04-2023,50,30-60
234856,Ponte all'Ania,Pescaglia,10-04-2023,179,120+
234948,Ponte all'Ania,Lucca,10-04-2023,82,60-120
235032,Renaio,Camporgiano,10-04-2023,197,120+
235128,Renaio,Careggine,10-04-2023,264,120+
235224,Renaio,Castelnuovo di Garfagnana,10-04-2023,171,120+
235320,Renaio,Palleroso,10-04-2023,198,120+
235416,Renaio,Monterotondo,10-04-2023,167,120+
235512,Renaio,Antisciana,10-04-2023,195,120+
235608,Renaio,Gragnanella,10-04-2023,210,120+
235704,Renaio,Cerretoli,10-04-2023,209,120+
235800,Renaio,Colle,10-04-2023,248,120+
235896,Renaio,Metello,10-04-2023,264,120+
235992,Renaio,Rontano,10-04-2023,286,120+
236088,Renaio,Castiglione di Garfagnana,10-04-2023,260,120+
236184,Renaio,Fabbriche di Vergemoli,10-04-2023,337,120+
236280,Renaio,Fosciandora,10-04-2023,187,120+
236376,Renaio,Gallicano,10-04-2023,116,60-120
236472,Renaio,Minucciano,10-04-2023,323,120+
236568,Renaio,Molazzana,10-04-2023,134,120+
236664,Renaio,Piazza al Serchio,10-04-2023,204,120+
236760,Renaio,Borsigliana,10-04-2023,325,120+
236856,Renaio,Cogna,10-04-2023,320,120+
236952,Renaio,Colognola,10-04-2023,227,120+
237048,Renaio,Cortia,10-04-2023,238,120+
237144,Renaio,Gragnana,10-04-2023,235,120+
237240,Renaio,Livignano,10-04-2023,322,120+
237336,Renaio,Nicciano,10-04-2023,231,120+
237432,Renaio,Petrognano,10-04-2023,230,120+
237528,Renaio,Petrognola,10-04-2023,319,120+
237624,Renaio,San Donnino,10-04-2023,220,120+
237720,Renaio,San Michele,10-04-2023,217,120+
237816,Renaio,Sant'Anastasio,10-04-2023,241,120+
237912,Renaio,Vergnano,10-04-2023,307,120+
238104,Renaio,San Romano in Garfagnana,10-04-2023,228,120+
238200,Renaio,Sillano Giuncugnano,10-04-2023,312,120+
238296,Renaio,Villa Collemandina,10-04-2023,250,120+
238392,Renaio,Bagni di Lucca,10-04-2023,168,120+
238680,Renaio,Castelvecchio Pascoli,10-04-2023,59,30-60
238776,Renaio,Filecchio,10-04-2023,112,60-120
238872,Renaio,Fornaci di Barga,10-04-2023,106,60-120
238968,Renaio,Loppia,10-04-2023,66,60-120
239064,Renaio,Mologno,10-04-2023,109,60-120
239160,Renaio,Ponte all'Ania,10-04-2023,115,60-120
239256,Renaio,San Pietro in Campo,10-04-2023,58,30-60
239371,Renaio,Sommocolonia,10-04-2023,60,60-120
239544,Renaio,Borgo a Mozzano,10-04-2023,150,120+
239736,Renaio,Pescaglia,10-04-2023,318,120+
239832,Renaio,Lucca,10-04-2023,195,120+
239904,San Pietro in Campo,Camporgiano,10-01-2023,56,30-60
239932,San Pietro in Campo,Camporgiano,10-04-2023,46,30-60
240138,San Pietro in Campo,Castelnuovo di Garfagnana,10-04-2023,31,30-60
240140,San Pietro in Campo,Castelnuovo di Garfagnana,10-04-2023,39,30-60
240219,San Pietro in Campo,Palleroso,10-04-2023,60,60-120
240316,San Pietro in Campo,Monterotondo,10-04-2023,55,30-60
240412,San Pietro in Campo,Antisciana,10-04-2023,70,60-120
240428,San Pietro in Campo,Antisciana,10-04-2023,45,30-60
240508,San Pietro in Campo,Gragnanella,10-04-2023,78,60-120
240522,San Pietro in Campo,Gragnanella,10-04-2023,70,60-120
240523,San Pietro in Campo,Gragnanella,10-04-2023,73,60-120
240524,San Pietro in Campo,Gragnanella,10-04-2023,50,30-60
240604,San Pietro in Campo,Cerretoli,10-04-2023,99,60-120
240618,San Pietro in Campo,Cerretoli,10-04-2023,70,60-120
240619,San Pietro in Campo,Cerretoli,10-04-2023,80,60-120
240698,San Pietro in Campo,Colle,10-04-2023,102,60-120
240714,San Pietro in Campo,Colle,10-04-2023,121,120+
240985,San Pietro in Campo,Castiglione di Garfagnana,10-04-2023,103,60-120
241081,San Pietro in Campo,Fabbriche di Vergemoli,10-04-2023,97,60-120
241156,San Pietro in Campo,Fosciandora,10-01-2023,84,60-120
241188,San Pietro in Campo,Fosciandora,10-04-2023,60,60-120
241286,San Pietro in Campo,Gallicano,10-04-2023,29,0-30
241287,San Pietro in Campo,Gallicano,10-04-2023,22,0-30
241379,San Pietro in Campo,Minucciano,10-04-2023,114,60-120
241468,San Pietro in Campo,Molazzana,10-04-2023,71,60-120
241545,San Pietro in Campo,Piazza al Serchio,10-01-2023,73,60-120
241675,San Pietro in Campo,Borsigliana,10-04-2023,122,120+
241770,San Pietro in Campo,Cogna,10-04-2023,110,60-120
241771,San Pietro in Campo,Cogna,10-04-2023,117,60-120
241824,San Pietro in Campo,Colognola,10-01-2023,82,60-120
241833,San Pietro in Campo,Colognola,10-01-2023,95,60-120
241857,San Pietro in Campo,Colognola,10-04-2023,77,60-120
241920,San Pietro in Campo,Cortia,10-01-2023,93,60-120
241929,San Pietro in Campo,Cortia,10-01-2023,106,60-120
241945,San Pietro in Campo,Cortia,10-04-2023,81,60-120
241953,San Pietro in Campo,Cortia,10-04-2023,88,60-120
241963,San Pietro in Campo,Cortia,10-04-2023,91,60-120
242016,San Pietro in Campo,Gragnana,10-01-2023,90,60-120
242025,San Pietro in Campo,Gragnana,10-01-2023,103,60-120
242155,San Pietro in Campo,Livignano,10-04-2023,117,60-120
242208,San Pietro in Campo,Nicciano,10-01-2023,86,60-120
242217,San Pietro in Campo,Nicciano,10-01-2023,99,60-120
242322,San Pietro in Campo,Petrognano,10-01-2023,84,60-120
242348,San Pietro in Campo,Petrognano,10-04-2023,57,30-60
242592,San Pietro in Campo,San Michele,10-01-2023,72,60-120
242601,San Pietro in Campo,San Michele,10-01-2023,85,60-120
242688,San Pietro in Campo,Sant'Anastasio,10-01-2023,96,60-120
242697,San Pietro in Campo,Sant'Anastasio,10-01-2023,104,60-120
242713,San Pietro in Campo,Sant'Anastasio,10-04-2023,84,60-120
242716,San Pietro in Campo,Sant'Anastasio,10-04-2023,90,60-120
242821,San Pietro in Campo,Vergnano,10-04-2023,97,60-120
242827,San Pietro in Campo,Vergnano,10-04-2023,106,60-120
242976,San Pietro in Campo,San Romano in Garfagnana,10-01-2023,86,60-120
242985,San Pietro in Campo,San Romano in Garfagnana,10-01-2023,94,60-120
243001,San Pietro in Campo,San Romano in Garfagnana,10-04-2023,53,30-60
243109,San Pietro in Campo,Sillano Giuncugnano,10-04-2023,106,60-120
243115,San Pietro in Campo,Sillano Giuncugnano,10-04-2023,111,60-120
243300,San Pietro in Campo,Bagni di Lucca,10-04-2023,57,30-60
243398,San Pietro in Campo,Barga,10-04-2023,13,0-30
243493,San Pietro in Campo,Albiano,10-04-2023,43,30-60
243587,San Pietro in Campo,Castelvecchio Pascoli,10-04-2023,14,0-30
243675,San Pietro in Campo,Filecchio,10-04-2023,54,30-60
243690,San Pietro in Campo,Filecchio,10-04-2023,37,30-60
243691,San Pietro in Campo,Filecchio,10-04-2023,45,30-60
243867,San Pietro in Campo,Loppia,10-04-2023,51,30-60
243887,San Pietro in Campo,Loppia,10-04-2023,74,60-120
243979,San Pietro in Campo,Mologno,10-04-2023,8,0-30
244152,San Pietro in Campo,Renaio,10-04-2023,105,60-120
244266,San Pietro in Campo,Sommocolonia,10-04-2023,48,30-60
244363,San Pietro in Campo,Tiglio,10-04-2023,44,30-60
244463,San Pietro in Campo,Borgo a Mozzano,10-04-2023,58,30-60
244475,San Pietro in Campo,Borgo a Mozzano,09-07-2023,56,30-60
244648,San Pietro in Campo,Pescaglia,10-04-2023,183,120+
244740,San Pietro in Campo,Lucca,10-04-2023,86,60-120
244741,San Pietro in Campo,Lucca,10-04-2023,85,60-120
244764,San Pietro in Campo,Lucca,09-07-2023,89,60-120
244765,San Pietro in Campo,Lucca,09-07-2023,85,60-120
244766,San Pietro in Campo,Lucca,09-07-2023,83,60-120
244827,Sommocolonia,Camporgiano,10-04-2023,86,60-120
244828,Sommocolonia,Camporgiano,10-04-2023,95,60-120
244842,Sommocolonia,Camporgiano,10-04-2023,89,60-120
245610,Sommocolonia,Colle,10-04-2023,162,120+
245896,Sommocolonia,Castiglione di Garfagnana,10-04-2023,149,120+
245976,Sommocolonia,Fabbriche di Vergemoli,10-04-2023,126,120+
246181,Sommocolonia,Gallicano,10-04-2023,69,60-120
246182,Sommocolonia,Gallicano,10-04-2023,64,60-120
246373,Sommocolonia,Molazzana,10-04-2023,106,60-120
246460,Sommocolonia,Piazza al Serchio,10-04-2023,106,60-120
246474,Sommocolonia,Piazza al Serchio,10-04-2023,93,60-120
246570,Sommocolonia,Borsigliana,10-04-2023,201,120+
246666,Sommocolonia,Cogna,10-04-2023,196,120+
246762,Sommocolonia,Colognola,10-04-2023,116,60-120
246844,Sommocolonia,Cortia,10-04-2023,135,120+
246858,Sommocolonia,Cortia,10-04-2023,127,120+
246954,Sommocolonia,Gragnana,10-04-2023,124,120+
247050,Sommocolonia,Livignano,10-04-2023,196,120+
247132,Sommocolonia,Nicciano,10-04-2023,131,120+
247146,Sommocolonia,Nicciano,10-04-2023,120,120+
247242,Sommocolonia,Petrognano,10-04-2023,119,60-120
247338,Sommocolonia,Petrognola,10-04-2023,164,120+
247434,Sommocolonia,San Donnino,10-04-2023,109,60-120
247516,Sommocolonia,San Michele,10-04-2023,113,60-120
247530,Sommocolonia,San Michele,10-04-2023,106,60-120
247612,Sommocolonia,Sant'Anastasio,10-04-2023,131,120+
247626,Sommocolonia,Sant'Anastasio,10-04-2023,130,120+
247722,Sommocolonia,Vergnano,10-04-2023,185,120+
247914,Sommocolonia,San Romano in Garfagnana,10-04-2023,119,60-120
248010,Sommocolonia,Sillano Giuncugnano,10-04-2023,190,120+
248299,Sommocolonia,Barga,10-04-2023,34,30-60
248582,Sommocolonia,Filecchio,10-04-2023,61,60-120
248677,Sommocolonia,Fornaci di Barga,10-04-2023,87,60-120
248678,Sommocolonia,Fornaci di Barga,10-04-2023,52,30-60
248764,Sommocolonia,Loppia,10-04-2023,89,60-120
248774,Sommocolonia,Loppia,10-04-2023,59,30-60
248856,Sommocolonia,Mologno,10-04-2023,47,30-60
248860,Sommocolonia,Mologno,10-04-2023,65,60-120
248869,Sommocolonia,Mologno,10-04-2023,71,60-120
248965,Sommocolonia,Ponte all'Ania,10-04-2023,91,60-120
