service_id,date,exception_type
"4493_482251","20231125","1"
"4493_482251","20231127","1"
"4493_482251","20231128","1"
"4493_482251","20231129","1"
"4493_482251","20231130","1"
"4493_482251","20231201","1"
"4493_482251","20231202","1"
"4493_482251","20231204","1"
"4493_482251","20231205","1"
"4493_482251","20231206","1"
"4493_482251","20231207","1"
"4493_482251","20231209","1"
"4493_482251","20231211","1"
"4493_482251","20231212","1"
"4493_482251","20231213","1"
"4493_482251","20231214","1"
"4493_482251","20231215","1"
"4493_482251","20231216","1"
"4493_482251","20231218","1"
"4493_482251","20231219","1"
"4493_482251","20231220","1"
"4493_482251","20231221","1"
"4493_482251","20231222","1"
"4493_482251","20231223","1"
"4493_482251","20231227","1"
"4493_482251","20231228","1"
"4493_482251","20231229","1"
"4493_482251","20231230","1"
"4493_482252","20230915","1"
"4493_482252","20230918","1"
"4493_482252","20230919","1"
"4493_482252","20230920","1"
"4493_482252","20230921","1"
"4493_482252","20230922","1"
"4493_482252","20230925","1"
"4493_482252","20230926","1"
"4493_482252","20230927","1"
"4493_482252","20230928","1"
"4493_482252","20230929","1"
"4493_482252","20231002","1"
"4493_482252","20231003","1"
"4493_482252","20231004","1"
"4493_482252","20231005","1"
"4493_482252","20231006","1"
"4493_482252","20231009","1"
"4493_482252","20231010","1"
"4493_482252","20231011","1"
"4493_482252","20231012","1"
"4493_482252","20231013","1"
"4493_482252","20231016","1"
"4493_482252","20231017","1"
"4493_482252","20231018","1"
"4493_482252","20231019","1"
"4493_482252","20231020","1"
"4493_482252","20231023","1"
"4493_482252","20231024","1"
"4493_482252","20231025","1"
"4493_482252","20231026","1"
"4493_482252","20231027","1"
"4493_482252","20231030","1"
"4493_482252","20231031","1"
"4493_482252","20231102","1"
"4493_482252","20231103","1"
"4493_482252","20231106","1"
"4493_482252","20231107","1"
"4493_482252","20231108","1"
"4493_482252","20231109","1"
"4493_482252","20231110","1"
"4493_482252","20231113","1"
"4493_482252","20231114","1"
"4493_482252","20231115","1"
"4493_482252","20231116","1"
"4493_482252","20231117","1"
"4493_482252","20231120","1"
"4493_482252","20231121","1"
"4493_482252","20231122","1"
"4493_482252","20231123","1"
"4493_482252","20231124","1"
"4493_482252","20231127","1"
"4493_482252","20231128","1"
"4493_482252","20231129","1"
"4493_482252","20231130","1"
"4493_482252","20231201","1"
"4493_482252","20231204","1"
"4493_482252","20231205","1"
"4493_482252","20231206","1"
"4493_482252","20231207","1"
"4493_482252","20231211","1"
"4493_482252","20231212","1"
"4493_482252","20231213","1"
"4493_482252","20231214","1"
"4493_482252","20231215","1"
"4493_482252","20231218","1"
"4493_482252","20231219","1"
"4493_482252","20231220","1"
"4493_482252","20231221","1"
"4493_482252","20231222","1"
"4493_482253","20230919","1"
"4493_482253","20230926","1"
"4493_482253","20231003","1"
"4493_482253","20231010","1"
"4493_482253","20231017","1"
"4493_482253","20231024","1"
"4493_482253","20231031","1"
"4493_482253","20231107","1"
"4493_482253","20231114","1"
"4493_482253","20231121","1"
"4493_482253","20231128","1"
"4493_482253","20231205","1"
"4493_482253","20231212","1"
"4493_482253","20231219","1"
"4493_482254","20230915","1"
"4493_482254","20230916","1"
"4493_482254","20230918","1"
"4493_482254","20230920","1"
"4493_482254","20230921","1"
"4493_482254","20230922","1"
"4493_482254","20230923","1"
"4493_482254","20230925","1"
"4493_482254","20230927","1"
"4493_482254","20230928","1"
"4493_482254","20230929","1"
"4493_482254","20230930","1"
"4493_482254","20231002","1"
"4493_482254","20231004","1"
"4493_482254","20231005","1"
"4493_482254","20231006","1"
"4493_482254","20231007","1"
"4493_482254","20231009","1"
"4493_482254","20231011","1"
"4493_482254","20231012","1"
"4493_482254","20231013","1"
"4493_482254","20231014","1"
"4493_482254","20231016","1"
"4493_482254","20231018","1"
"4493_482254","20231019","1"
"4493_482254","20231020","1"
"4493_482254","20231021","1"
"4493_482254","20231023","1"
"4493_482254","20231025","1"
"4493_482254","20231026","1"
"4493_482254","20231027","1"
"4493_482254","20231028","1"
"4493_482254","20231030","1"
"4493_482254","20231102","1"
"4493_482254","20231103","1"
"4493_482254","20231104","1"
"4493_482254","20231106","1"
"4493_482254","20231108","1"
"4493_482254","20231109","1"
"4493_482254","20231110","1"
"4493_482254","20231111","1"
"4493_482254","20231113","1"
"4493_482254","20231115","1"
"4493_482254","20231116","1"
"4493_482254","20231117","1"
"4493_482254","20231118","1"
"4493_482254","20231120","1"
"4493_482254","20231122","1"
"4493_482254","20231123","1"
"4493_482254","20231124","1"
"4493_482254","20231125","1"
"4493_482254","20231127","1"
"4493_482254","20231129","1"
"4493_482254","20231130","1"
"4493_482254","20231201","1"
"4493_482254","20231202","1"
"4493_482254","20231204","1"
"4493_482254","20231206","1"
"4493_482254","20231207","1"
"4493_482254","20231209","1"
"4493_482254","20231211","1"
"4493_482254","20231213","1"
"4493_482254","20231214","1"
"4493_482254","20231215","1"
"4493_482254","20231216","1"
"4493_482254","20231218","1"
"4493_482254","20231220","1"
"4493_482254","20231221","1"
"4493_482254","20231222","1"
"4493_482254","20231223","1"
"4493_482255","20230915","1"
"4493_482255","20230916","1"
"4493_482255","20230919","1"
"4493_482255","20230921","1"
"4493_482255","20230922","1"
"4493_482255","20230923","1"
"4493_482255","20230926","1"
"4493_482255","20230928","1"
"4493_482255","20230929","1"
"4493_482255","20230930","1"
"4493_482255","20231003","1"
"4493_482255","20231005","1"
"4493_482255","20231006","1"
"4493_482255","20231007","1"
"4493_482255","20231010","1"
"4493_482255","20231012","1"
"4493_482255","20231013","1"
"4493_482255","20231014","1"
"4493_482255","20231017","1"
"4493_482255","20231019","1"
"4493_482255","20231020","1"
"4493_482255","20231021","1"
"4493_482255","20231024","1"
"4493_482255","20231026","1"
"4493_482255","20231027","1"
"4493_482255","20231028","1"
"4493_482255","20231031","1"
"4493_482255","20231102","1"
"4493_482255","20231103","1"
"4493_482255","20231104","1"
"4493_482255","20231107","1"
"4493_482255","20231109","1"
"4493_482255","20231110","1"
"4493_482255","20231111","1"
"4493_482255","20231114","1"
"4493_482255","20231116","1"
"4493_482255","20231117","1"
"4493_482255","20231118","1"
"4493_482255","20231121","1"
"4493_482255","20231123","1"
"4493_482255","20231124","1"
"4493_482255","20231125","1"
"4493_482255","20231128","1"
"4493_482255","20231130","1"
"4493_482255","20231201","1"
"4493_482255","20231202","1"
"4493_482255","20231205","1"
"4493_482255","20231207","1"
"4493_482255","20231209","1"
"4493_482255","20231212","1"
"4493_482255","20231214","1"
"4493_482255","20231215","1"
"4493_482255","20231216","1"
"4493_482255","20231219","1"
"4493_482255","20231221","1"
"4493_482255","20231222","1"
"4493_482255","20231223","1"
"4493_482256","20230916","1"
"4493_482256","20230923","1"
"4493_482256","20230930","1"
"4493_482256","20231007","1"
"4493_482256","20231014","1"
"4493_482256","20231021","1"
"4493_482256","20231028","1"
"4493_482256","20231104","1"
"4493_482256","20231111","1"
"4493_482256","20231118","1"
"4493_482256","20231125","1"
"4493_482256","20231202","1"
"4493_482256","20231209","1"
"4493_482256","20231216","1"
"4493_482256","20231223","1"
"4493_482257","20230915","1"
"4493_482257","20230919","1"
"4493_482257","20230922","1"
"4493_482257","20230926","1"
"4493_482257","20230929","1"
"4493_482257","20231003","1"
"4493_482257","20231006","1"
"4493_482257","20231010","1"
"4493_482257","20231013","1"
"4493_482257","20231017","1"
"4493_482257","20231020","1"
"4493_482257","20231024","1"
"4493_482257","20231027","1"
"4493_482257","20231031","1"
"4493_482257","20231103","1"
"4493_482257","20231107","1"
"4493_482257","20231110","1"
"4493_482257","20231114","1"
"4493_482257","20231117","1"
"4493_482257","20231121","1"
"4493_482257","20231124","1"
"4493_482257","20231128","1"
"4493_482257","20231201","1"
"4493_482257","20231205","1"
"4493_482257","20231212","1"
"4493_482257","20231215","1"
"4493_482257","20231219","1"
"4493_482257","20231222","1"
"4493_482258","20230916","1"
"4493_482258","20230918","1"
"4493_482258","20230920","1"
"4493_482258","20230921","1"
"4493_482258","20230923","1"
"4493_482258","20230925","1"
"4493_482258","20230927","1"
"4493_482258","20230928","1"
"4493_482258","20230930","1"
"4493_482258","20231002","1"
"4493_482258","20231004","1"
"4493_482258","20231005","1"
"4493_482258","20231007","1"
"4493_482258","20231009","1"
"4493_482258","20231011","1"
"4493_482258","20231012","1"
"4493_482258","20231014","1"
"4493_482258","20231016","1"
"4493_482258","20231018","1"
"4493_482258","20231019","1"
"4493_482258","20231021","1"
"4493_482258","20231023","1"
"4493_482258","20231025","1"
"4493_482258","20231026","1"
"4493_482258","20231028","1"
"4493_482258","20231030","1"
"4493_482258","20231102","1"
"4493_482258","20231104","1"
"4493_482258","20231106","1"
"4493_482258","20231108","1"
"4493_482258","20231109","1"
"4493_482258","20231111","1"
"4493_482258","20231113","1"
"4493_482258","20231115","1"
"4493_482258","20231116","1"
"4493_482258","20231118","1"
"4493_482258","20231120","1"
"4493_482258","20231122","1"
"4493_482258","20231123","1"
"4493_482258","20231125","1"
"4493_482258","20231127","1"
"4493_482258","20231129","1"
"4493_482258","20231130","1"
"4493_482258","20231202","1"
"4493_482258","20231204","1"
"4493_482258","20231206","1"
"4493_482258","20231207","1"
"4493_482258","20231209","1"
"4493_482258","20231211","1"
"4493_482258","20231213","1"
"4493_482258","20231214","1"
"4493_482258","20231216","1"
"4493_482258","20231218","1"
"4493_482258","20231220","1"
"4493_482258","20231221","1"
"4493_482258","20231223","1"
"4493_482259","20230913","1"
"4493_482259","20230914","1"
"4493_482259","20230915","1"
"4493_482259","20230916","1"
"4493_482259","20230918","1"
"4493_482259","20230919","1"
"4493_482259","20230920","1"
"4493_482259","20230921","1"
"4493_482259","20230922","1"
"4493_482259","20230923","1"
"4493_482259","20230925","1"
"4493_482259","20230926","1"
"4493_482259","20230927","1"
"4493_482259","20230928","1"
"4493_482259","20230929","1"
"4493_482259","20230930","1"
"4493_482259","20231002","1"
"4493_482259","20231003","1"
"4493_482259","20231004","1"
"4493_482259","20231005","1"
"4493_482259","20231006","1"
"4493_482259","20231007","1"
"4493_482259","20231009","1"
"4493_482259","20231010","1"
"4493_482259","20231011","1"
"4493_482259","20231012","1"
"4493_482259","20231013","1"
"4493_482259","20231014","1"
"4493_482259","20231016","1"
"4493_482259","20231017","1"
"4493_482259","20231018","1"
"4493_482259","20231019","1"
"4493_482259","20231020","1"
"4493_482259","20231021","1"
"4493_482259","20231023","1"
"4493_482259","20231024","1"
"4493_482259","20231025","1"
"4493_482259","20231026","1"
"4493_482259","20231027","1"
"4493_482259","20231028","1"
"4493_482259","20231030","1"
"4493_482259","20231031","1"
"4493_482259","20231102","1"
"4493_482259","20231103","1"
"4493_482259","20231104","1"
"4493_482259","20231106","1"
"4493_482259","20231107","1"
"4493_482259","20231108","1"
"4493_482259","20231109","1"
"4493_482259","20231110","1"
"4493_482259","20231111","1"
"4493_482259","20231113","1"
"4493_482259","20231114","1"
"4493_482259","20231115","1"
"4493_482259","20231116","1"
"4493_482259","20231117","1"
"4493_482259","20231118","1"
"4493_482259","20231120","1"
"4493_482259","20231121","1"
"4493_482259","20231122","1"
"4493_482259","20231123","1"
"4493_482259","20231124","1"
"4493_482259","20231125","1"
"4493_482259","20231127","1"
"4493_482259","20231128","1"
"4493_482259","20231129","1"
"4493_482259","20231130","1"
"4493_482259","20231201","1"
"4493_482259","20231202","1"
"4493_482259","20231204","1"
"4493_482259","20231205","1"
"4493_482259","20231206","1"
"4493_482259","20231207","1"
"4493_482259","20231209","1"
"4493_482259","20231211","1"
"4493_482259","20231212","1"
"4493_482259","20231213","1"
"4493_482259","20231214","1"
"4493_482259","20231215","1"
"4493_482259","20231216","1"
"4493_482259","20231218","1"
"4493_482259","20231219","1"
"4493_482259","20231220","1"
"4493_482259","20231221","1"
"4493_482259","20231222","1"
"4493_482259","20231223","1"
"4493_482259","20231227","1"
"4493_482259","20231228","1"
"4493_482259","20231229","1"
"4493_482259","20231230","1"
"4493_482260","20230915","1"
"4493_482260","20230916","1"
"4493_482260","20230918","1"
"4493_482260","20230919","1"
"4493_482260","20230920","1"
"4493_482260","20230921","1"
"4493_482260","20230922","1"
"4493_482260","20230923","1"
"4493_482260","20230925","1"
"4493_482260","20230926","1"
"4493_482260","20230927","1"
"4493_482260","20230928","1"
"4493_482260","20230929","1"
"4493_482260","20230930","1"
"4493_482260","20231002","1"
"4493_482260","20231003","1"
"4493_482260","20231004","1"
"4493_482260","20231005","1"
"4493_482260","20231006","1"
"4493_482260","20231007","1"
"4493_482260","20231009","1"
"4493_482260","20231010","1"
"4493_482260","20231011","1"
"4493_482260","20231012","1"
"4493_482260","20231013","1"
"4493_482260","20231014","1"
"4493_482260","20231016","1"
"4493_482260","20231017","1"
"4493_482260","20231018","1"
"4493_482260","20231019","1"
"4493_482260","20231020","1"
"4493_482260","20231021","1"
"4493_482260","20231023","1"
"4493_482260","20231024","1"
"4493_482260","20231025","1"
"4493_482260","20231026","1"
"4493_482260","20231027","1"
"4493_482260","20231028","1"
"4493_482260","20231030","1"
"4493_482260","20231031","1"
"4493_482260","20231102","1"
"4493_482260","20231103","1"
"4493_482260","20231104","1"
"4493_482260","20231106","1"
"4493_482260","20231107","1"
"4493_482260","20231108","1"
"4493_482260","20231109","1"
"4493_482260","20231110","1"
"4493_482260","20231111","1"
"4493_482260","20231113","1"
"4493_482260","20231114","1"
"4493_482260","20231115","1"
"4493_482260","20231116","1"
"4493_482260","20231117","1"
"4493_482260","20231118","1"
"4493_482260","20231120","1"
"4493_482260","20231121","1"
"4493_482260","20231122","1"
"4493_482260","20231123","1"
"4493_482260","20231124","1"
"4493_482260","20231125","1"
"4493_482260","20231127","1"
"4493_482260","20231128","1"
"4493_482260","20231129","1"
"4493_482260","20231130","1"
"4493_482260","20231201","1"
"4493_482260","20231202","1"
"4493_482260","20231204","1"
"4493_482260","20231205","1"
"4493_482260","20231206","1"
"4493_482260","20231207","1"
"4493_482260","20231209","1"
"4493_482260","20231211","1"
"4493_482260","20231212","1"
"4493_482260","20231213","1"
"4493_482260","20231214","1"
"4493_482260","20231215","1"
"4493_482260","20231216","1"
"4493_482260","20231218","1"
"4493_482260","20231219","1"
"4493_482260","20231220","1"
"4493_482260","20231221","1"
"4493_482260","20231222","1"
"4493_482260","20231223","1"
"4493_482261","20230915","1"
"4493_482261","20230916","1"
"4493_482261","20230918","1"
"4493_482261","20230919","1"
"4493_482261","20230920","1"
"4493_482261","20230921","1"
"4493_482261","20230922","1"
"4493_482261","20230923","1"
"4493_482261","20230925","1"
"4493_482261","20230926","1"
"4493_482261","20230927","1"
"4493_482261","20230928","1"
"4493_482261","20230929","1"
"4493_482261","20230930","1"
"4493_482261","20231002","1"
"4493_482261","20231003","1"
"4493_482261","20231004","1"
"4493_482261","20231005","1"
"4493_482261","20231006","1"
"4493_482261","20231007","1"
"4493_482261","20231009","1"
"4493_482261","20231010","1"
"4493_482261","20231011","1"
"4493_482261","20231012","1"
"4493_482261","20231013","1"
"4493_482261","20231014","1"
"4493_482261","20231016","1"
"4493_482261","20231017","1"
"4493_482261","20231018","1"
"4493_482261","20231019","1"
"4493_482261","20231020","1"
"4493_482261","20231021","1"
"4493_482261","20231023","1"
"4493_482261","20231024","1"
"4493_482261","20231025","1"
"4493_482261","20231026","1"
"4493_482261","20231027","1"
"4493_482261","20231028","1"
"4493_482261","20231030","1"
"4493_482261","20231031","1"
"4493_482261","20231106","1"
"4493_482261","20231107","1"
"4493_482261","20231108","1"
"4493_482261","20231109","1"
